date,open,high,low,close,volume
2022-05-23,14.0612814015646,14.04820515125702,13.828528054759945,14.044911962827564,1970590
2022-05-24,14.195831752989884,14.316937126865533,13.823828017664525,14.155572194117884,2006236
2022-05-25,14.300356111694375,14.536792266142834,14.238695357142612,14.270045132386397,2872576
2022-05-26,14.122561829755183,14.322794399910757,13.614072199084605,14.072194639741326,2799006
2022-05-27,14.155978387195482,14.26790992641812,14.098472190590613,14.202138702362575,3457392
2022-05-30,14.150352044793436,14.319357722494818,14.144958799235212,14.15282999247814,1009242
2022-05-31,14.784148725006293,14.608387093063218,14.438078128634606,14.44561577776275,2769709
2022-06-01,14.653552983261909,14.728012156279872,14.501482684780864,14.521477996960721,4201635
2022-06-02,14.946579129124771,14.916190443180081,14.67988019040747,14.873740267325182,3334562
2022-06-03,14.888495576104939,15.088059570353092,14.798414875790753,14.841917531694616,4070680
2022-06-06,14.754051719911677,14.874149318167095,14.687113298652575,14.84043190487266,3910956
2022-06-07,14.971098289768799,15.11209605836584,14.861253442481445,14.943983036423491,4484761
2022-06-08,15.15542497244873,15.219695576665567,15.131237131417741,15.185421118280713,2425362
2022-06-09,15.456386816456863,15.487420673976528,15.269317723625852,15.34028117332156,1477411
2022-06-10,15.054661321913988,15.308749074024968,15.148899127213529,15.16568852824104,1660703
2022-06-13,14.961806829635616,15.34505962992739,15.083305690027462,15.250099927928035,3587495
2022-06-14,15.236829029502703,15.375730978262125,15.19582516387736,15.305445762260423,4986937
2022-06-15,15.363184261977509,15.297972835936774,15.169043380201906,15.278025876364262,1432954
2022-06-16,15.509823269565326,15.306710635918831,15.188736612011239,15.210622310576447,2684150
2022-06-17,15.71302932112004,15.612100377864538,15.47130043184333,15.585182943303781,2055434
2022-06-20,15.442637622094715,15.576061114909528,15.424571368616801,15.564485034272389,2023381
2022-06-21,15.431987283604473,15.57158513698232,15.260964398956983,15.459077195205646,2606196
2022-06-22,15.511175918644804,15.755624101842349,15.607866409443881,15.630082304743516,4738756
2022-06-23,15.683754963829148,15.924767878972437,15.637599710628532,15.707221749885756,2206111
2022-06-24,15.632658852470085,15.83369730271321,15.603163988373227,15.745687668641548,2026835
2022-06-27,15.737686646797117,16.054440115532174,15.896031801348693,15.947432673977154,4743146
2022-06-28,16.15238057151649,16.21612546491045,15.95942462720971,16.09513520394382,3535365
2022-06-29,16.244967752006403,16.282153568347645,16.149123341916734,16.219578303436045,3762853
2022-06-30,16.440999074454833,16.681504335728164,16.42308810204358,16.463489314614158,4949091
2022-07-01,16.621059777181884,16.813718721422006,16.51716043613598,16.5751486123971,2677108
2022-07-04,16.776729629270655,16.54743105681387,16.455117133191116,16.508198617319604,1480926
2022-07-05,16.50728073995119,16.504791880285143,16.123423369780458,16.491835847861,3887252
2022-07-06,16.394363968719457,16.641046057144788,16.361318132573764,16.444145184608804,2970092
2022-07-07,16.65561423846673,16.564606164380344,16.499612088668314,16.54099537101303,1877859
2022-07-08,16.168095271060423,16.48140489206507,16.185730498489054,16.383287385564095,2300495
2022-07-11,16.17778998504358,16.249268253890857,16.00343146185284,16.080837512014334,4761952
2022-07-12,16.051882680051577,16.2439947864581,15.96566270736347,16.151968168600376,4375302
2022-07-13,15.844213368255279,16.170488541858507,15.75482224817913,15.948413678106059,4932001
2022-07-14,15.645300912829299,15.664092925938697,15.532163216288815,15.63155043923754,1482105
2022-07-15,15.965291798641084,15.916949935650223,15.710487064597459,15.754515301362318,1659406
2022-07-18,15.57969605227562,15.708212454466144,15.475309769584326,15.67316597259608,2418333
2022-07-19,15.940296573551148,15.959642532022894,15.804980888895772,15.81975200375986,3789488
2022-07-20,15.819807024876228,15.933989385542821,15.620931114792185,15.772134531866026,1641057
2022-07-21,15.439779081413434,15.751418099359888,15.461685968385936,15.613515257022783,4038394
2022-07-22,15.547091306028246,15.505813607286145,15.220453134136784,15.433961851921572,3690499
2022-07-25,15.288720901013521,15.478568255901566,15.232348686940714,15.390446724566809,4309802
2022-07-26,15.210574686017159,15.446462838950792,15.320178716767748,15.391602760180255,2088217
2022-07-27,15.194667434335367,15.293824949057036,15.169378996627813,15.291487011636189,4062444
2022-07-28,15.202274128459818,15.386425643418672,15.266796355343496,15.291218032834193,2582945
2022-07-29,15.133735399719791,15.085197957963592,15.039610209148446,15.062393730167873,2365194
2022-08-01,14.976805428404953,15.068255480252075,15.025329755079362,15.065012816175642,4796612
2022-08-02,14.85045094496796,14.866601750455077,14.65973930677565,14.675115729182068,2140350
2022-08-03,14.598182253942628,14.657828447445835,14.540563445853087,14.572395056667045,1888419
2022-08-04,14.541891544874066,14.652686199215175,14.597818815170443,14.625967315886674,2454538
2022-08-05,14.650958585030732,14.987173278258958,14.543583743434041,14.749420756038322,3597861
2022-08-08,15.012745505567993,15.000700736363784,14.684540265263141,14.985429878677142,1022639
2022-08-09,14.401532814217935,14.74266454535988,14.43839896020482,14.639230552806314,2633287
2022-08-10,14.447831316141304,14.79308961569235,14.476727449463276,14.70388383150208,4686570
2022-08-11,14.74325181109096,15.13886579201355,14.746349831960787,14.848354705456403,1765843
2022-08-12,15.029011390919187,15.29008783265256,14.693452040901493,14.953685065023496,2995777
2022-08-15,14.739635478647475,14.885495138982995,14.63712834141203,14.71853950175749,2184751
2022-08-16,14.724684528529178,14.877273264982271,14.708032926889258,14.722125012501646,3795950
2022-08-17,14.95822492864664,15.226577085120722,14.945842213860645,14.983867864052737,2656643
2022-08-18,14.392895484317524,14.69970594836822,14.548241302458067,14.648074250544479,2671665
2022-08-19,14.624847972776868,14.701459539108752,14.639994507820294,14.662994547988069,1884420
2022-08-22,14.580336882160124,14.979948957563902,14.764008402470415,14.790372190623389,2658464
2022-08-23,14.69602937288754,14.651665860897099,14.550294983806925,14.598508451793784,3996405
2022-08-24,14.631065394650195,14.648774906306095,14.525419275271423,14.632089381793405,4600056
2022-08-25,14.36721874025098,14.477187245678492,14.284199821794772,14.377555187317753,1707349
2022-08-26,14.216588063910807,14.382741288987297,13.963257321276357,14.171371436010318,1612473
2022-08-29,14.003396117357584,14.121353731842802,13.792815088485122,13.967327943862893,4366523
2022-08-30,13.95989016766147,13.963718689910058,13.505272065392289,13.9339817904453,2115479
2022-08-31,13.892099525055782,13.896626453729594,13.771298657472183,13.853540448189426,3280582
2022-09-01,13.881658027510166,13.95758924839992,13.779699297842807,13.947387627845892,3669120
2022-09-02,13.579618071285699,13.74706836164662,13.617859062528163,13.726261393229226,3502228
2022-09-05,13.677681831915166,13.88168523042117,13.437840931139297,13.640422044060966,2638205
2022-09-06,13.89287969376924,13.740670809065094,13.483761223056584,13.733972729398767,3347619
2022-09-07,13.87325989592214,13.9039958652229,13.549335052948715,13.761899445271066,3265178
2022-09-08,13.458287548628716,13.487023381312206,13.20792495154164,13.481389535699474,4240401
2022-09-09,13.591980853320313,13.588642925057247,13.465145166152798,13.525741384602464,3750724
2022-09-12,13.338155660911719,13.475735012573747,13.381168719620803,13.38528056579367,2702136
2022-09-13,13.425469380673931,13.521229639678014,13.325971898066962,13.384298816600932,1630109
2022-09-14,13.304709106105753,13.502563295194642,13.076578632686983,13.369720264144737,3398502
2022-09-15,13.518367823244844,13.550698645628804,13.382600447143046,13.503194786158648,1425066
2022-09-16,13.674338240063344,13.544399191527726,13.158133131804888,13.458717548643161,3169908
2022-09-19,13.181890804173651,13.494001529111147,12.944477597931096,13.100932147036271,2375555
2022-09-20,12.980708386742576,12.833234029641245,12.797202900028307,12.826932740715197,4372159
2022-09-21,12.799626209861872,12.960349012180297,12.671058770853243,12.879320290164655,4377020
2022-09-22,12.70913803160648,12.922607605341588,12.682096473085211,12.779280701208569,2249542
2022-09-23,12.890186742497887,12.981673713467238,12.738105239592855,12.89426870680266,4489474
2022-09-26,12.933363433521492,12.958810794567905,12.852683613461755,12.876014062534814,4180131
2022-09-27,12.67979321854241,12.757236994548268,12.671359337550449,12.700983484343398,2446791
2022-09-28,12.910542364108705,12.914034068162316,12.723685204216576,12.806723733883452,2734139
2022-09-29,12.568197406439598,12.772089517864018,12.542048208210954,12.623795516321273,2637645
2022-09-30,12.392312543775764,12.272758937097965,12.133684081076815,12.258921446699848,4300280
2022-10-03,12.604306823827645,12.623199753589752,12.483501115072027,12.507413059933663,3497063
2022-10-04,12.057996617681466,12.19927380322913,12.100010929232777,12.166600581070279,4764967
2022-10-05,12.25931923115889,12.392119430336384,12.180120814431765,12.20241042377915,2104283
2022-10-06,12.260810794416258,12.329025601914772,12.046637236450934,12.282822512382728,3315413
2022-10-07,12.346661700652072,12.30767096011444,12.233125458782188,12.246847370686853,1516130
2022-10-10,11.894308391918834,11.97244398775012,11.815787038954955,11.94568108622791,2127026
2022-10-11,12.06535133467909,12.098672790726024,12.021287072462087,12.035396187722704,1621371
2022-10-12,11.824949664373765,11.908217321588415,11.682980260268991,11.773549871374076,2926167
2022-10-13,11.276901034238625,11.726619636175863,11.527886778554452,11.530941065203663,4631129
2022-10-14,11.255302321238002,11.541872070667422,11.408690370368074,11.4271938869217,2278786
2022-10-17,11.493511118181647,11.545849856525408,11.472006330391805,11.481763703170957,2601037
2022-10-18,11.457580383041831,11.502978218610204,11.459567090843326,11.469179476123553,3055436
2022-10-19,11.620695875342992,11.68886842478206,11.46426897776591,11.527028993859306,1636549
2022-10-20,11.432716821557367,11.433614275702816,11.36082194599118,11.412085350899787,1696130
2022-10-21,11.219904324320202,11.48176540314641,11.215299283838544,11.335152370586083,1528923
2022-10-24,11.158346573752024,11.195092288032138,11.06006889348877,11.129120019448308,3988635
2022-10-25,10.968666933553395,11.130561123442599,11.028474871459503,11.034919296882716,4957075
2022-10-26,11.041331829401816,11.19711847409034,11.05493697126145,11.06165117613551,3232115
2022-10-27,10.925587497267458,11.20769052370524,10.832724553783413,10.970264161189494,1063244
2022-10-28,11.01194421402317,11.050920584186525,10.862797058566716,10.981322580281848,4939130
2022-10-31,10.731447703897636,10.951659269825592,10.7756757121311,10.854921860335638,2677273
2022-11-01,10.63137385569393,10.778352328828756,10.719752975945125,10.727514817209126,4996639
2022-11-02,10.492170449615797,10.823812813034065,10.522664032163402,10.68225502960469,1451392
2022-11-03,10.7892829314139,10.63132182359329,10.504939504647124,10.607352489236757,3287807
2022-11-04,10.547983030517504,10.792482008181823,10.63135637955149,10.632953803887094,3021800
2022-11-07,10.532488376093006,10.80310037421862,10.5389742704554,10.605784124156493,4383294
2022-11-08,10.679257930836755,10.832238549194338,10.675975163061981,10.778847979999762,2059048
2022-11-09,10.644941748704099,10.904965196009089,10.666851512746955,10.700107334931946,1057876
2022-11-10,10.583686688677034,10.632452288036601,10.477257502297185,10.620953065967777,3165588
2022-11-11,10.491373389416653,10.531319699217914,10.398612934794894,10.440048155114738,2239477
2022-11-14,10.408583720176232,10.523125660074284,10.375970867732418,10.393956630588493,3791323
2022-11-15,10.457746747771788,10.473058093096286,10.386136531049875,10.430357084555176,3019921
2022-11-16,10.240997785051686,10.426069251168494,10.273178250066163,10.289654473790296,3560801
2022-11-17,10.229322992687287,10.244379280611117,10.162067316245013,10.235324430117359,4989998
2022-11-18,10.375658017486883,10.402913628651275,10.208306968130223,10.275573883815714,2226170
2022-11-21,10.209977491291026,10.346263571690944,10.125701966680431,10.211849021981266,4329672
2022-11-22,10.125561576198853,10.304361998937987,10.05448613902463,10.100865171325374,1792413
2022-11-23,10.006431029013404,10.250263501398543,10.070348852687639,10.171607006046202,4112622
2022-11-24,10.177606687380516,10.21135138268825,10.084740880569655,10.135726505305975,1850000
2022-11-25,10.157247028542562,10.242843232624208,10.127733063505081,10.136342649423867,1482767
2022-11-28,10.337040552720655,10.320362658033023,10.041282049697815,10.23165128084252,3656948
2022-11-29,10.097254197215747,10.392770267681483,10.28778615704214,10.324624673061468,4943277
2022-11-30,10.235306211359491,10.287535333553688,10.11417101137659,10.233507139964528,1413277
2022-12-01,10.111103547020061,10.200333255932646,9.97066958919929,10.121523610570149,4055213
2022-12-02,10.114674689466945,10.123617790915832,10.007418421348273,10.108512872999654,2359762
2022-12-05,9.993759629803268,10.07201922102219,9.930553552956502,10.045115440687933,4498120
2022-12-06,9.788166213650694,9.933639212434853,9.75340197945234,9.772674435409742,3201642
2022-12-07,9.931303919277356,9.965544451265073,9.84272185947194,9.87687851817386,3062722
2022-12-08,9.835249793595604,9.918939808506734,9.809959217498575,9.832870165326304,4757745
2022-12-09,9.849257744336452,10.097731182379707,9.804539450083492,9.873648303497728,2104704
2022-12-12,9.672273323883475,9.749799649321405,9.541762653974434,9.690019472156902,2907160
2022-12-13,9.76313146526532,9.836185415491231,9.758771126473604,9.794851510322188,1203972
2022-12-14,9.682103686427888,9.883375876344003,9.633833049312956,9.680366394940535,2532313
2022-12-15,9.565894120838076,9.658429827945897,9.579878842402922,9.622554402444571,4028680
2022-12-16,9.266297285729623,9.542970912941223,9.242345033093699,9.417735597081904,3447193
2022-12-19,9.454818003122503,9.553482183486215,9.272686564965055,9.35483473670687,4885070
2022-12-20,9.153250130800515,9.30022652202284,9.251185937556851,9.285347871124044,2667033
2022-12-21,9.210892708750713,9.24537723926296,9.217086763888025,9.221293743552149,1099755
2022-12-22,9.128429369976864,9.325772568202067,9.179399958332878,9.226496669081424,3938790
2022-12-23,9.167018082987585,9.28216945590754,9.109174507712622,9.189904833884205,3720348
2022-12-26,9.181191157608511,9.391410123418202,9.105521523636037,9.25456539367943,3088810
2022-12-27,9.154462094791011,9.18438125762591,9.076804239395171,9.159587098014182,1076828
2022-12-28,8.945729406162487,9.056788629341098,8.9887004278229,9.00834097866525,4435602
2022-12-29,8.869012860594607,9.009772590047227,8.902567080948184,8.964063683503033,2980026
2022-12-30,9.009684386112507,9.130524198375278,8.954491875099578,8.989579652266446,2671598
2023-01-02,9.176806354609024,9.135616170295055,9.010161598900655,9.082085118327042,4271408
2023-01-03,9.151232432706147,9.185579645124388,8.967725810575242,9.128239731103523,2722657
2023-01-04,8.900469983264323,8.918675817208825,8.881845028241914,8.89500248860145,4979441
2023-01-05,8.816203140802097,8.914740257365914,8.843933222119983,8.893461240247984,1001353
2023-01-06,8.999799176637893,9.08729284640363,8.934938202928254,9.008267702939488,3169736
2023-01-09,9.002306808170648,9.031872150356973,8.928694240537158,8.972781517409933,2987016
2023-01-10,8.826803457748635,9.018369284566267,8.80257882358385,8.875593643656671,3823070
2023-01-11,8.928042847934087,8.871455420544313,8.734887229520321,8.866828388038913,4345878
2023-01-12,8.766646472724236,8.85281683147565,8.727142325672155,8.772135486886713,3050871
2023-01-13,8.820430187978,8.911857672627471,8.728663160326173,8.798239522696012,3072667
2023-01-16,8.71808812097701,8.7723355809671,8.601634102501295,8.75563704799904,3187212
2023-01-17,8.823961804176898,8.885599125116807,8.828364132472664,8.861497265931694,1124666
2023-01-18,8.885763952870267,8.882250721752255,8.819689799801385,8.872989623309106,4806965
2023-01-19,8.77910849663614,8.75605502382343,8.607010505507906,8.75501943463517,4925087
2023-01-20,8.798879451204046,8.90696084657221,8.742623818207353,8.777439833401798,3227614
2023-01-23,8.760060442436744,8.904024830548803,8.830135817520947,8.834980761378981,1846206
2023-01-24,8.679464161107282,8.754255377209821,8.656025407364856,8.733790529094176,1199521
2023-01-25,8.644023555696137,8.655005594182638,8.537960187388686,8.648552379620432,4136322
2023-01-26,8.245751879043423,8.392577248953588,8.280262349464499,8.373163466824963,2071205
2023-01-27,8.49208143217248,8.50278244353878,8.399004777811049,8.42475715433078,1418242
2023-01-30,8.34431128327151,8.330785221208048,8.22668347709843,8.32633690553293,2976220
2023-01-31,8.07847279702569,8.147603461033079,7.984938223721082,8.078913793389397,4534630
2023-02-01,7.824216590139531,7.963981280054575,7.84534574808721,7.872173384732325,3622302
2023-02-02,7.862619336063003,7.848203668490792,7.776384228012372,7.814342260066569,2176479
2023-02-03,7.828825384220003,7.905978465423025,7.712506212304149,7.849036062122736,1909098
2023-02-06,7.919441976483632,7.925799438182919,7.698539197815747,7.803902800666429,2350822
2023-02-07,7.832887996508618,7.812042560256638,7.732895113842366,7.8114242856847405,1411086
2023-02-08,7.578121419614133,7.753103938821069,7.646019389799136,7.67272115947204,3600663
2023-02-09,7.555534781581664,7.553831058050542,7.444687928513234,7.514819151784464,2797610
2023-02-10,7.524550422444584,7.593483404058729,7.424701848679328,7.559519432586014,1750413
2023-02-13,7.53403684399165,7.571173017045716,7.544438467201076,7.568654934571835,4009742
2023-02-14,7.5127835782849415,7.606954181094642,7.430929141031229,7.530423449387939,2221834
2023-02-15,7.600242040122148,7.63455862141788,7.492771659717634,7.611333603887002,4151673
2023-02-16,7.50165843364332,7.519930890775449,7.379064800701185,7.489680412479245,3641032
2023-02-17,7.459187918035684,7.441530572432121,7.409768034114461,7.4170762683993114,2041852
2023-02-20,7.4977753710130886,7.511718941895037,7.351590824514593,7.473798832137383,1692803
2023-02-21,7.557295775229703,7.653797070390286,7.51459450460541,7.604642842828988,3694058
2023-02-22,7.484647084666767,7.571390397417872,7.500017910213661,7.569765441990281,3796872
2023-02-23,7.634684097434751,7.7192646937608265,7.545092487898276,7.6876744693668915,2304182
2023-02-24,7.615054137939019,7.660704496204409,7.439265134152719,7.596519744993677,2359148
2023-02-27,7.676187773841016,7.633982097174122,7.595749050998905,7.626638710826859,3527149
2023-02-28,7.7557858925635985,7.68469743687394,7.561540744192682,7.649088228591903,1345532
2023-03-01,7.4578208084576145,7.656564200330353,7.490360305818495,7.542491756283174,3252830
2023-03-02,7.605358297789333,7.637257524082024,7.593613212680584,7.60399219909234,1388761
2023-03-03,7.710626959376966,7.746768296519177,7.67643221236197,7.728320129491982,4094836
2023-03-06,7.724930972793876,7.757426344279291,7.726625655257514,7.753446405626272,1671090
2023-03-07,7.790914317590229,7.819717067731662,7.7733603536734215,7.785921026641166,2178671
2023-03-08,7.937553281264512,8.023363095524802,7.951157843269572,7.957042292981743,3530901
2023-03-09,7.857612468237155,7.895952891810916,7.818573535273436,7.8780934163823595,3462027
2023-03-10,7.7328778562215605,7.794758925147124,7.749273340416684,7.7767614710377195,2471450
2023-03-13,7.775746904859262,7.764750589095813,7.72822508599577,7.754835963558989,3423818
2023-03-14,7.7440404229664725,7.693904299696361,7.636641220866619,7.6827864184027685,2289062
2023-03-15,7.946101394632241,7.883986867831903,7.822690353480505,7.847247969547019,1347666
2023-03-16,7.879114611550805,7.942972756978628,7.8295215159672145,7.916144551423988,1286004
2023-03-17,7.80384009278603,7.892349187458802,7.854275967183252,7.873953575781495,1489986
2023-03-20,7.835280412754423,7.914587850763575,7.847757700011109,7.8554823163269925,3884403
2023-03-21,8.112372777173793,8.232942577287979,8.076368334589436,8.170822722250415,2629521
2023-03-22,8.215362341819569,8.216596470842479,8.02986788996174,8.152084400982075,1592451
2023-03-23,8.06151802964717,8.18462599578496,8.005418863969778,8.118573642008027,2626601
2023-03-24,8.19030832388304,8.200022501534193,8.172776335947669,8.189323474112713,1837749
2023-03-27,8.200786620646179,8.309963165900818,8.21988177895461,8.293859698884845,2290367
2023-03-28,8.330511099401468,8.454727843330442,8.329648533517238,8.35784612536418,2567619
2023-03-29,8.317641902960355,8.371563271134926,8.247011174353998,8.308859611844502,3685235
2023-03-30,8.33221519102015,8.411251672564132,8.100359932213264,8.235361407354475,1651037
